vessel_id,vessel_type,capacity_tonnes,cargo_load_tonnes,engine_power_kw,speed_knots,distance_nm,wind_speed_knots,wave_height_m,current_speed_knots,weather_condition,fuel_type,fuel_price,fuel_consumed_litres,co2_emission_kg,travel_time_hours,route_id,origin_port,destination_port,deadline_hours
V-02,Container,85000.0,58560.6,48000.0,16.8,775.6,10.9,1.74,0.24,Moderate,HFO,0.512,168929.8,518107.7,45.57,R-SGP-PUS,SGP,PUS,60.0
V-05,Oil Tanker,110000.0,99185.6,16000.0,14.8,762.1,11.2,1.93,0.73,Moderate,HFO,0.512,172208.2,528162.5,53.77,R-LAX-CMB,LAX,CMB,64.6
V-02,Container,85000.0,68004.6,48000.0,20.8,1520.9,8.8,0.69,1.2,Calm,HFO,0.512,409961.2,1257351.0,71.03,R-SGP-ANR,SGP,ANR,81.1
V-06,Oil Tanker,150000.0,106398.2,22000.0,14.9,651.0,31.4,5.89,0.16,Stormy,HFO,0.512,196300.8,602054.6,43.63,R-BOM-LAX,BOM,LAX,55.2
V-01,Container,120000.0,86275.8,65000.0,15.7,2000.3,17.6,1.67,0.61,Moderate,HFO,0.512,358864.6,1100637.7,122.93,R-CMB-DXB,CMB,DXB,143.8
V-02,Container,85000.0,56245.0,48000.0,21.7,2528.5,14.8,1.81,1.45,Moderate,MGO,0.671,815987.2,2249676.7,117.03,R-ANR-RTM,ANR,RTM,150.5
V-10,Ro-Ro Ferry,22000.0,13982.3,21000.0,20.0,3781.3,7.7,0.5,0.42,Calm,MGO,0.671,436020.0,1202107.1,189.43,R-SGP-PAN,SGP,PAN,225.2
V-10,Ro-Ro Ferry,22000.0,18228.5,21000.0,18.3,1369.6,13.3,1.88,0.12,Moderate,MGO,0.671,172563.0,475756.2,75.27,R-BOM-SHA,BOM,SHA,97.8
V-01,Container,120000.0,115170.5,65000.0,18.7,2785.7,9.8,0.85,0.48,Calm,HFO,0.512,665578.6,2041329.6,149.5,R-BOM-SGP,BOM,SGP,197.9
V-06,Oil Tanker,150000.0,135893.7,22000.0,14.0,7168.4,14.7,1.31,1.35,Moderate,MGO,0.671,1335493.3,3681955.0,489.3,R-BOM-ANR,BOM,ANR,543.1
V-05,Oil Tanker,110000.0,76766.0,16000.0,12.3,10233.8,17.4,2.02,0.09,Moderate,LNG,0.288,2539487.7,3143885.8,831.25,R-SGP-CMB,SGP,CMB,1198.6
V-02,Container,85000.0,65580.5,48000.0,16.4,2034.2,9.6,1.04,0.24,Calm,LNG,0.288,671631.1,831479.3,125.59,R-PUS-BOM,PUS,BOM,164.6
V-07,LNG Carrier,95000.0,81249.2,28000.0,18.1,1351.5,7.5,0.53,0.04,Calm,MGO,0.671,334295.1,921651.6,74.74,R-SSZ-SUZ,SSZ,SUZ,82.4
V-02,Container,85000.0,53277.3,48000.0,19.3,1235.8,9.9,0.75,1.25,Calm,LNG,0.288,464684.5,575279.4,60.17,R-BOM-DXB,BOM,DXB,76.4
V-04,Bulk Carrier,60000.0,45574.1,9800.0,10.2,590.8,40.1,6.26,0.05,Stormy,MGO,0.671,75236.7,207427.6,57.79,R-BOM-DXB,BOM,DXB,76.2
V-04,Bulk Carrier,60000.0,49346.3,9800.0,14.8,796.2,16.2,2.21,0.82,Moderate,MGO,0.671,127728.7,352148.0,52.22,R-RTM-DXB,RTM,DXB,57.7
V-05,Oil Tanker,110000.0,102836.3,16000.0,12.4,3516.8,17.8,1.42,1.19,Moderate,LNG,0.288,920910.4,1140087.1,283.04,R-SHA-PAN,SHA,PAN,343.4
V-03,Bulk Carrier,75000.0,53608.9,12000.0,13.7,1217.4,16.6,1.76,0.1,Moderate,HFO,0.512,149172.2,457511.1,89.32,R-SHA-CMB,SHA,CMB,111.0
V-05,Oil Tanker,110000.0,101620.5,16000.0,16.9,1005.6,16.0,1.39,0.51,Moderate,HFO,0.512,266896.2,818570.6,60.83,R-DXB-ANR,DXB,ANR,70.5
V-05,Oil Tanker,110000.0,92244.6,16000.0,13.5,2549.0,6.3,0.56,0.16,Calm,LNG,0.288,680838.4,842877.9,187.46,R-SSZ-LAX,SSZ,LAX,238.0
V-03,Bulk Carrier,75000.0,53230.0,12000.0,12.6,2761.1,9.9,0.74,0.28,Calm,HFO,0.512,278972.3,855608.0,224.08,R-BOM-RTM,BOM,RTM,287.7
V-01,Container,120000.0,102959.3,65000.0,17.8,434.8,8.9,0.96,0.32,Calm,LNG,0.288,162767.9,201506.7,24.29,R-PUS-SSZ,PUS,SSZ,34.3
V-08,LNG Carrier,80000.0,74040.4,24000.0,14.3,2980.4,8.9,1.06,0.51,Calm,LNG,0.288,750239.8,928796.9,207.39,R-SHA-ANR,SHA,ANR,299.8
V-03,Bulk Carrier,75000.0,56250.6,12000.0,13.1,1044.9,12.9,2.46,0.14,Moderate,MGO,0.671,123878.4,341532.7,79.21,R-SHA-PAN,SHA,PAN,112.7
V-06,Oil Tanker,150000.0,106737.2,22000.0,13.2,554.3,5.8,0.9,0.06,Calm,MGO,0.671,85918.5,236877.3,42.0,R-SSZ-LAX,SSZ,LAX,54.4
V-08,LNG Carrier,80000.0,57694.2,24000.0,16.5,2311.7,23.1,3.63,0.16,Rough,Biofuel,0.836,615557.1,622943.8,139.18,R-SSZ-PUS,SSZ,PUS,163.8
V-05,Oil Tanker,110000.0,92630.4,16000.0,15.0,1812.0,29.5,4.94,0.62,Stormy,HFO,0.512,535323.3,1641836.6,121.98,R-RTM-PUS,RTM,PUS,160.6
V-08,LNG Carrier,80000.0,75545.1,24000.0,16.6,9949.4,20.1,3.41,3.0,Rough,LNG,0.288,4265433.4,5280606.5,622.56,R-SSZ-PUS,SSZ,PUS,680.9
V-09,Ro-Ro Ferry,18000.0,16423.6,19000.0,16.8,2233.1,15.8,2.01,0.76,Moderate,Electric,0.42,60634.1,21221.9,130.6,R-SHA-PAN,SHA,PAN,157.5
V-07,LNG Carrier,95000.0,60025.3,28000.0,18.1,314.4,16.4,1.5,0.05,Moderate,Biofuel,0.836,83670.8,84674.8,17.4,R-DXB-LAX,DXB,LAX,21.1
V-07,LNG Carrier,95000.0,59212.3,28000.0,16.4,2217.5,17.8,1.57,1.66,Moderate,Biofuel,0.836,547844.4,554418.5,145.87,R-ANR-SGP,ANR,SGP,163.3
V-04,Bulk Carrier,60000.0,49272.3,9800.0,14.2,2160.3,14.9,2.36,0.4,Moderate,MGO,0.671,291198.3,802833.7,152.73,R-CMB-BOM,CMB,BOM,221.3
V-09,Ro-Ro Ferry,18000.0,14265.3,19000.0,21.2,921.0,6.8,1.19,1.14,Calm,MGO,0.671,129637.3,357410.0,43.42,R-LAX-CMB,LAX,CMB,52.8
V-10,Ro-Ro Ferry,22000.0,18631.3,21000.0,16.7,5685.9,7.1,1.17,1.0,Calm,LNG,0.288,831391.2,1029262.3,321.49,R-SHA-SGP,SHA,SGP,459.7
V-01,Container,120000.0,110097.8,65000.0,15.7,431.4,8.3,0.69,0.84,Calm,LNG,0.288,134817.0,166903.4,29.03,R-BOM-PUS,BOM,PUS,36.7
V-06,Oil Tanker,150000.0,116827.5,22000.0,14.6,5704.3,13.1,2.38,2.19,Moderate,MGO,0.671,1385169.4,3818912.0,456.3,R-DXB-SSZ,DXB,SSZ,505.4
V-05,Oil Tanker,110000.0,85560.4,16000.0,17.1,8053.3,7.9,1.19,1.55,Calm,LNG,0.288,4016296.5,4972175.1,517.53,R-SHA-LAX,SHA,LAX,669.3
V-06,Oil Tanker,150000.0,122430.1,22000.0,13.6,2878.4,43.7,5.9,0.49,Stormy,MGO,0.671,923426.7,2545887.4,208.13,R-SUZ-BOM,SUZ,BOM,242.6
V-09,Ro-Ro Ferry,18000.0,12580.9,19000.0,18.0,2759.6,18.6,2.95,1.08,Rough,MGO,0.671,320970.4,884915.4,144.83,R-SUZ-RTM,SUZ,RTM,180.5
V-08,LNG Carrier,80000.0,50368.7,24000.0,14.1,3623.0,7.4,0.68,1.16,Calm,Biofuel,0.836,646915.5,654678.5,267.45,R-SUZ-SSZ,SUZ,SSZ,379.4
V-02,Container,85000.0,72327.9,48000.0,17.0,1496.6,13.1,2.01,0.16,Moderate,HFO,0.512,304434.6,933700.9,88.73,R-LAX-PUS,LAX,PUS,111.9
V-04,Bulk Carrier,60000.0,48476.1,9800.0,11.7,1560.2,27.4,4.09,0.74,Rough,Biofuel,0.836,197170.7,199536.7,136.39,R-CMB-PUS,CMB,PUS,165.5
V-10,Ro-Ro Ferry,22000.0,17573.3,21000.0,16.0,3770.1,38.3,4.55,0.14,Stormy,Biofuel,0.836,527104.7,533430.0,234.57,R-PUS-SGP,PUS,SGP,335.7
V-05,Oil Tanker,110000.0,85483.4,16000.0,11.0,1498.9,11.8,2.0,0.38,Moderate,HFO,0.512,168782.4,517655.6,131.83,R-ANR-PAN,ANR,PAN,142.6
V-02,Container,85000.0,65872.5,48000.0,17.1,384.7,19.8,2.9,0.19,Rough,MGO,0.671,100855.5,278058.6,22.3,R-SSZ-PUS,SSZ,PUS,27.1
V-02,Container,85000.0,63382.3,48000.0,14.8,1192.2,25.4,4.19,0.49,Rough,LNG,0.288,406624.3,503400.9,80.13,R-RTM-BOM,RTM,BOM,88.8
V-02,Container,85000.0,77661.7,48000.0,21.5,1282.6,9.2,1.17,0.9,Calm,MGO,0.671,405212.5,1117170.9,57.29,R-CMB-BOM,CMB,BOM,80.9
V-04,Bulk Carrier,60000.0,45156.7,9800.0,10.0,494.9,6.4,0.85,0.3,Calm,MGO,0.671,35503.4,97882.9,50.98,R-SUZ-RTM,SUZ,RTM,70.6
V-08,LNG Carrier,80000.0,61574.5,24000.0,16.1,5042.5,8.4,0.8,0.37,Calm,LNG,0.288,1810064.6,2240860.0,313.69,R-PUS-LAX,PUS,LAX,376.0
V-09,Ro-Ro Ferry,18000.0,12328.0,19000.0,19.8,494.4,5.9,0.96,0.86,Calm,MGO,0.671,60549.6,166935.2,25.88,R-BOM-SHA,BOM,SHA,31.7
V-10,Ro-Ro Ferry,22000.0,16886.8,21000.0,16.3,663.4,10.6,1.88,0.05,Moderate,MGO,0.671,57775.4,159286.8,40.82,R-SUZ-RTM,SUZ,RTM,46.3
V-08,LNG Carrier,80000.0,54454.8,24000.0,17.2,3378.3,17.4,1.47,0.47,Moderate,LNG,0.288,1259101.6,1558767.8,201.62,R-LAX-RTM,LAX,RTM,250.6
V-08,LNG Carrier,80000.0,55738.9,24000.0,14.3,1499.0,41.7,7.34,0.7,Stormy,LNG,0.288,687129.6,850666.4,109.54,R-BOM-SUZ,BOM,SUZ,140.3
V-03,Bulk Carrier,75000.0,63446.2,12000.0,14.2,876.8,9.9,0.69,0.1,Calm,MGO,0.671,129414.1,356794.7,62.06,R-PAN-ANR,PAN,ANR,86.9
V-09,Ro-Ro Ferry,18000.0,13617.9,19000.0,22.7,2765.5,12.5,1.77,0.19,Moderate,Electric,0.42,156670.4,54834.6,121.92,R-CMB-SGP,CMB,SGP,146.7
V-04,Bulk Carrier,60000.0,50463.4,9800.0,13.9,2030.5,14.2,2.46,1.92,Moderate,Biofuel,0.836,316062.6,319855.4,154.52,R-BOM-RTM,BOM,RTM,207.7
V-08,LNG Carrier,80000.0,54852.3,24000.0,16.5,3370.5,10.9,1.99,0.38,Moderate,LNG,0.288,1184523.6,1466440.2,200.1,R-DXB-CMB,DXB,CMB,230.0
V-06,Oil Tanker,150000.0,135220.5,22000.0,10.7,1612.0,9.1,0.53,0.51,Calm,MGO,0.671,195162.7,538063.6,143.93,R-BOM-SGP,BOM,SGP,174.4
V-09,Ro-Ro Ferry,18000.0,11777.3,19000.0,18.1,2231.6,13.5,1.21,1.13,Moderate,MGO,0.671,235539.2,649381.6,129.72,R-LAX-DXB,LAX,DXB,172.3
V-01,Container,120000.0,105680.0,65000.0,21.1,859.7,14.8,1.69,0.28,Moderate,LNG,0.288,462042.4,572008.5,41.04,R-SUZ-LAX,SUZ,LAX,56.0
V-03,Bulk Carrier,75000.0,59510.7,12000.0,13.9,9414.7,8.4,0.73,0.63,Calm,HFO,0.512,1135681.9,3483136.4,657.45,R-SUZ-LAX,SUZ,LAX,773.7
V-02,Container,85000.0,77709.7,48000.0,18.8,4513.6,9.0,1.04,0.82,Calm,HFO,0.512,1035632.3,3176284.3,234.69,R-SUZ-SHA,SUZ,SHA,286.7
V-08,LNG Carrier,80000.0,64832.3,24000.0,16.6,3988.0,9.5,0.62,0.95,Calm,LNG,0.288,1286445.6,1592619.7,227.63,R-LAX-SGP,LAX,SGP,295.3
V-06,Oil Tanker,150000.0,102414.0,22000.0,15.1,389.0,22.8,4.15,0.0,Rough,MGO,0.671,101909.0,280963.1,25.76,R-BOM-PAN,BOM,PAN,31.6
V-08,LNG Carrier,80000.0,61922.0,24000.0,19.2,661.4,16.1,1.82,0.25,Moderate,LNG,0.288,343499.4,425252.3,34.45,R-LAX-PUS,LAX,PUS,38.7
V-07,LNG Carrier,95000.0,74574.7,28000.0,16.2,1590.5,9.5,0.79,2.19,Calm,Biofuel,0.836,412618.3,417569.7,110.8,R-SUZ-SHA,SUZ,SHA,125.7
V-05,Oil Tanker,110000.0,99617.2,16000.0,14.7,4855.2,13.3,1.28,0.26,Moderate,LNG,0.288,1647287.2,2039341.6,326.22,R-SGP-LAX,SGP,LAX,360.2
V-04,Bulk Carrier,60000.0,50088.5,9800.0,11.8,3625.0,16.8,1.46,0.51,Moderate,Biofuel,0.836,395931.5,400682.7,303.33,R-PAN-RTM,PAN,RTM,393.3
V-04,Bulk Carrier,60000.0,51377.4,9800.0,13.5,2808.0,20.5,4.14,0.19,Rough,MGO,0.671,439504.8,1211714.7,206.98,R-BOM-SGP,BOM,SGP,268.7
V-06,Oil Tanker,150000.0,104591.7,22000.0,11.8,3434.0,33.5,7.01,1.1,Stormy,MGO,0.671,697802.6,1923841.8,281.4,R-SHA-SSZ,SHA,SSZ,363.5
V-08,LNG Carrier,80000.0,68074.3,24000.0,18.5,724.4,14.4,1.24,1.91,Moderate,LNG,0.288,407474.0,504452.8,43.28,R-DXB-LAX,DXB,LAX,48.5
V-03,Bulk Carrier,75000.0,55420.5,12000.0,14.0,361.0,5.2,0.56,0.67,Calm,MGO,0.671,51316.1,141478.5,27.06,R-PUS-SUZ,PUS,SUZ,33.0
V-02,Container,85000.0,75580.4,48000.0,18.2,6796.8,8.6,0.54,2.61,Calm,HFO,0.512,1500905.3,4603276.6,363.94,R-SHA-RTM,SHA,RTM,464.6
V-08,LNG Carrier,80000.0,56515.0,24000.0,18.0,705.5,17.5,1.44,0.59,Moderate,Biofuel,0.836,197814.6,200188.4,38.18,R-LAX-RTM,LAX,RTM,52.6
V-07,LNG Carrier,95000.0,63475.9,28000.0,16.7,626.5,14.7,1.72,0.06,Moderate,LNG,0.288,246260.2,304870.1,37.53,R-CMB-SGP,CMB,SGP,45.8
V-02,Container,85000.0,64529.8,48000.0,21.0,397.2,16.4,1.97,3.0,Moderate,HFO,0.512,116019.8,355832.7,20.39,R-CMB-ANR,CMB,ANR,29.3
V-05,Oil Tanker,110000.0,80174.7,16000.0,13.1,3630.8,16.1,1.36,1.66,Moderate,LNG,0.288,828991.2,1026291.1,246.01,R-PUS-DXB,PUS,DXB,288.3
V-02,Container,85000.0,68644.7,48000.0,18.8,8787.3,9.8,0.67,0.35,Calm,HFO,0.512,2072358.1,6355922.3,473.33,R-ANR-RTM,ANR,RTM,543.3
V-10,Ro-Ro Ferry,22000.0,18017.5,21000.0,18.7,361.4,44.8,4.62,1.0,Stormy,MGO,0.671,84506.2,232983.6,18.68,R-DXB-CMB,DXB,CMB,20.4
V-10,Ro-Ro Ferry,22000.0,20404.1,21000.0,17.8,549.5,12.9,2.13,1.26,Moderate,MGO,0.671,58109.0,160206.5,31.34,R-SSZ-SHA,SSZ,SHA,36.1
V-08,LNG Carrier,80000.0,66642.1,24000.0,19.2,8851.3,5.5,0.52,1.54,Calm,LNG,0.288,4750819.5,5881514.5,501.19,R-PUS-RTM,PUS,RTM,614.4
V-02,Container,85000.0,65766.4,48000.0,16.3,5433.9,35.6,4.86,0.44,Stormy,LNG,0.288,2668427.5,3303513.2,341.09,R-BOM-SHA,BOM,SHA,378.4
V-06,Oil Tanker,150000.0,115689.5,22000.0,13.7,732.9,5.5,0.53,0.47,Calm,MGO,0.671,118485.5,326664.5,52.66,R-BOM-SSZ,BOM,SSZ,64.4
V-07,LNG Carrier,95000.0,83357.2,28000.0,15.7,2202.6,23.5,3.14,2.05,Rough,LNG,0.288,1043455.5,1291797.9,160.17,R-ANR-SSZ,ANR,SSZ,195.2
V-01,Container,120000.0,80282.2,65000.0,16.6,7457.9,7.8,0.84,0.12,Calm,HFO,0.512,1343702.6,4121135.9,447.24,R-ANR-RTM,ANR,RTM,534.6
V-03,Bulk Carrier,75000.0,65911.2,12000.0,13.1,2430.6,39.5,5.17,0.47,Stormy,HFO,0.512,468046.7,1435499.2,192.39,R-RTM-BOM,RTM,BOM,234.9
V-06,Oil Tanker,150000.0,100928.3,22000.0,15.1,3110.3,25.1,3.87,2.01,Rough,MGO,0.671,741126.9,2043286.9,214.82,R-DXB-SGP,DXB,SGP,283.1
V-06,Oil Tanker,150000.0,136397.9,22000.0,14.3,9289.1,9.6,0.52,0.37,Calm,MGO,0.671,1811307.5,4993774.8,664.6,R-SUZ-BOM,SUZ,BOM,761.6
V-05,Oil Tanker,110000.0,98315.5,16000.0,14.6,358.2,11.6,1.53,0.35,Moderate,HFO,0.512,64882.0,198993.1,24.64,R-DXB-SUZ,DXB,SUZ,33.3
V-02,Container,85000.0,72024.1,48000.0,17.5,1478.3,9.8,1.01,0.32,Calm,HFO,0.512,334163.4,1024879.1,85.51,R-SGP-SHA,SGP,SHA,106.8
V-05,Oil Tanker,110000.0,92362.7,16000.0,12.4,1199.3,17.7,1.85,0.65,Moderate,HFO,0.512,156948.5,481361.0,91.99,R-RTM-LAX,RTM,LAX,104.9
V-05,Oil Tanker,110000.0,103271.9,16000.0,12.3,4748.4,25.5,4.02,0.78,Rough,HFO,0.512,714042.1,2189967.1,363.21,R-RTM-SHA,RTM,SHA,506.1
V-05,Oil Tanker,110000.0,70524.7,16000.0,11.7,1628.2,13.8,2.09,1.85,Moderate,LNG,0.288,427697.7,529489.8,159.96,R-DXB-PUS,DXB,PUS,188.3
V-06,Oil Tanker,150000.0,121256.1,22000.0,13.1,719.9,32.5,5.29,0.01,Stormy,HFO,0.512,168804.2,517722.5,55.0,R-PAN-SUZ,PAN,SUZ,76.6
V-09,Ro-Ro Ferry,18000.0,14519.2,19000.0,17.6,1220.5,7.3,0.61,0.36,Calm,MGO,0.671,118618.3,327030.7,69.25,R-SUZ-PAN,SUZ,PAN,81.7
V-03,Bulk Carrier,75000.0,61656.3,12000.0,14.5,1097.5,14.8,1.58,0.14,Moderate,HFO,0.512,148918.1,456731.8,76.4,R-CMB-ANR,CMB,ANR,98.0
V-05,Oil Tanker,110000.0,63277.0,16000.0,14.7,5920.6,14.6,2.45,0.36,Moderate,LNG,0.288,1875997.4,2322484.8,396.6,R-SGP-SHA,SGP,SHA,518.4
V-03,Bulk Carrier,75000.0,42338.1,12000.0,14.4,9386.7,17.1,2.31,0.52,Moderate,HFO,0.512,1176721.4,3609004.5,632.57,R-SSZ-RTM,SSZ,RTM,912.8
V-03,Bulk Carrier,75000.0,64253.7,12000.0,14.2,1238.7,7.3,0.55,0.84,Calm,HFO,0.512,154487.2,473812.2,84.47,R-SSZ-BOM,SSZ,BOM,103.1
V-10,Ro-Ro Ferry,22000.0,15761.9,21000.0,20.2,984.4,10.1,2.46,0.08,Moderate,Biofuel,0.836,143701.0,145425.4,48.56,R-SGP-CMB,SGP,CMB,60.1
V-04,Bulk Carrier,60000.0,51794.4,9800.0,16.4,7213.9,8.9,1.17,0.03,Calm,MGO,0.671,1268091.0,3496126.9,439.63,R-BOM-PUS,BOM,PUS,608.9
V-06,Oil Tanker,150000.0,125899.8,22000.0,11.0,317.2,23.1,3.2,0.12,Rough,HFO,0.512,44778.3,137335.0,29.11,R-SUZ-LAX,SUZ,LAX,33.9
V-01,Container,120000.0,93556.0,65000.0,20.1,7367.1,17.4,1.42,0.04,Moderate,HFO,0.512,2002770.0,6142495.6,366.07,R-DXB-LAX,DXB,LAX,463.6
V-01,Container,120000.0,79748.6,65000.0,18.5,8449.6,8.4,0.84,1.79,Calm,LNG,0.288,3330815.8,4123550.0,486.01,R-DXB-PAN,DXB,PAN,654.4
V-05,Oil Tanker,110000.0,90539.3,16000.0,12.9,926.6,23.5,3.52,1.97,Rough,LNG,0.288,300184.5,371628.4,74.83,R-LAX-SGP,LAX,SGP,93.6
V-09,Ro-Ro Ferry,18000.0,15096.0,19000.0,16.7,9929.0,23.5,4.15,0.33,Rough,Electric,0.42,330348.2,115621.9,583.76,R-DXB-BOM,DXB,BOM,657.9
V-04,Bulk Carrier,60000.0,52597.2,9800.0,12.0,2783.1,7.0,0.52,0.87,Calm,MGO,0.671,304471.0,839426.5,248.57,R-SSZ-PAN,SSZ,PAN,333.9
V-04,Bulk Carrier,60000.0,41156.1,9800.0,13.7,3842.5,10.0,0.64,0.34,Calm,MGO,0.671,468396.3,1291368.6,284.65,R-SSZ-BOM,SSZ,BOM,349.3
V-02,Container,85000.0,81918.5,48000.0,14.9,1452.0,10.9,2.0,1.49,Moderate,MGO,0.671,259109.4,714364.6,92.45,R-BOM-ANR,BOM,ANR,118.7
V-02,Container,85000.0,70603.9,48000.0,18.2,634.5,11.3,2.33,0.92,Moderate,LNG,0.288,263219.3,325865.5,36.18,R-SUZ-RTM,SUZ,RTM,46.9
V-01,Container,120000.0,91532.7,65000.0,15.7,1011.9,5.4,0.62,0.05,Calm,LNG,0.288,326513.4,404223.6,64.51,R-PUS-DXB,PUS,DXB,86.0
V-04,Bulk Carrier,60000.0,35135.8,9800.0,11.7,1561.2,12.3,1.97,0.75,Moderate,Biofuel,0.836,160409.9,162334.8,127.51,R-BOM-PUS,BOM,PUS,180.2
V-01,Container,120000.0,80439.9,65000.0,17.5,1984.4,6.4,0.87,0.45,Calm,LNG,0.288,765561.9,947765.6,110.56,R-SSZ-ANR,SSZ,ANR,125.9
V-10,Ro-Ro Ferry,22000.0,18151.4,21000.0,17.6,3420.8,14.6,1.95,0.1,Moderate,Biofuel,0.836,377666.2,382198.2,193.63,R-PUS-SHA,PUS,SHA,247.4
V-08,LNG Carrier,80000.0,70906.9,24000.0,16.8,2516.7,14.5,2.3,0.11,Moderate,Biofuel,0.836,649734.7,657531.5,149.24,R-SGP-BOM,SGP,BOM,169.1
V-02,Container,85000.0,41424.5,48000.0,16.7,3642.0,16.3,1.62,0.85,Moderate,LNG,0.288,1228590.3,1520994.8,209.55,R-BOM-PUS,BOM,PUS,292.7
V-01,Container,120000.0,95717.8,65000.0,17.8,913.4,12.3,1.78,0.32,Moderate,LNG,0.288,376121.3,465638.2,52.19,R-DXB-BOM,DXB,BOM,71.7
V-03,Bulk Carrier,75000.0,64097.1,12000.0,10.0,1383.0,8.2,1.12,0.46,Calm,MGO,0.671,99845.7,275274.6,137.09,R-SSZ-SHA,SSZ,SHA,164.9
V-08,LNG Carrier,80000.0,74542.6,24000.0,18.3,3953.8,17.1,1.7,2.55,Moderate,LNG,0.288,2189925.7,2711128.0,248.73,R-DXB-SUZ,DXB,SUZ,339.6
V-02,Container,85000.0,76478.0,48000.0,17.7,1189.1,14.4,1.47,1.16,Moderate,MGO,0.671,317566.4,875530.6,71.21,R-SHA-CMB,SHA,CMB,87.4
V-06,Oil Tanker,150000.0,108123.9,22000.0,15.7,2962.6,15.8,2.11,0.05,Moderate,HFO,0.512,619906.1,1901252.0,188.4,R-SHA-DXB,SHA,DXB,224.1
V-01,Container,120000.0,87553.5,65000.0,19.2,7989.8,16.8,2.32,1.54,Moderate,LNG,0.288,3524969.1,4363911.7,431.53,R-SGP-RTM,SGP,RTM,582.5
V-02,Container,85000.0,66334.9,48000.0,18.8,9622.8,13.4,2.09,1.03,Moderate,HFO,0.512,2358107.0,7232314.2,507.55,R-SUZ-SHA,SUZ,SHA,671.9
V-02,Container,85000.0,66941.1,48000.0,20.5,7795.2,16.6,1.64,0.25,Moderate,HFO,0.512,2390130.7,7330530.9,379.65,R-BOM-DXB,BOM,DXB,533.6
V-05,Oil Tanker,110000.0,100372.6,16000.0,14.4,374.3,6.6,1.17,0.33,Calm,LNG,0.288,125305.8,155128.6,25.77,R-DXB-LAX,DXB,LAX,31.7
V-10,Ro-Ro Ferry,22000.0,13329.7,21000.0,21.2,1615.9,12.9,1.6,0.99,Moderate,Biofuel,0.836,241924.5,244827.6,75.17,R-CMB-SHA,CMB,SHA,97.1
V-09,Ro-Ro Ferry,18000.0,14986.1,19000.0,14.6,8046.2,5.7,0.73,0.76,Calm,MGO,0.671,541095.5,1491800.3,524.21,R-PUS-BOM,PUS,BOM,584.9
V-08,LNG Carrier,80000.0,69948.2,24000.0,14.3,5167.9,8.8,1.13,0.6,Calm,LNG,0.288,1447110.0,1791522.2,377.22,R-SUZ-SGP,SUZ,SGP,471.5
V-09,Ro-Ro Ferry,18000.0,13670.1,19000.0,14.7,6143.1,18.3,3.74,0.27,Rough,Electric,0.42,179015.1,62655.3,424.26,R-LAX-BOM,LAX,BOM,561.6
V-04,Bulk Carrier,60000.0,38862.8,9800.0,12.7,3796.2,13.4,2.46,0.45,Moderate,MGO,0.671,407129.1,1122454.9,291.51,R-LAX-SSZ,LAX,SSZ,358.0
V-05,Oil Tanker,110000.0,84552.7,16000.0,14.1,1909.2,8.0,0.67,0.52,Calm,LNG,0.288,559095.9,692160.7,131.49,R-BOM-PUS,BOM,PUS,169.6
V-06,Oil Tanker,150000.0,102349.4,22000.0,13.2,1432.4,9.0,1.07,1.64,Calm,HFO,0.512,231705.8,710641.7,119.91,R-CMB-SGP,CMB,SGP,148.8
V-06,Oil Tanker,150000.0,141054.2,22000.0,11.6,1660.6,26.7,4.45,2.16,Rough,HFO,0.512,346028.8,1061270.3,163.49,R-SGP-PUS,SGP,PUS,206.1
V-03,Bulk Carrier,75000.0,54788.7,12000.0,13.4,2227.6,5.1,1.06,0.14,Calm,HFO,0.512,244245.8,749101.9,165.51,R-SHA-SUZ,SHA,SUZ,207.4
V-10,Ro-Ro Ferry,22000.0,19049.4,21000.0,22.8,5280.9,15.9,1.57,1.7,Moderate,Biofuel,0.836,1107506.8,1120796.9,249.82,R-SHA-BOM,SHA,BOM,328.0
V-02,Container,85000.0,71284.5,48000.0,20.7,9982.1,15.0,1.84,0.36,Moderate,HFO,0.512,2708671.3,8307494.9,473.98,R-SUZ-RTM,SUZ,RTM,669.0
V-06,Oil Tanker,150000.0,117305.0,22000.0,13.6,3227.7,12.1,2.23,2.21,Moderate,HFO,0.512,463611.0,1421894.9,210.75,R-SHA-CMB,SHA,CMB,281.3
V-09,Ro-Ro Ferry,18000.0,14152.7,19000.0,18.9,2035.3,11.5,1.9,0.57,Moderate,MGO,0.671,238096.1,656430.9,104.55,R-PAN-RTM,PAN,RTM,133.2
V-07,LNG Carrier,95000.0,68267.2,28000.0,14.5,2086.0,11.6,2.5,0.22,Moderate,Biofuel,0.836,439112.2,444381.5,145.18,R-ANR-SUZ,ANR,SUZ,189.1
V-04,Bulk Carrier,60000.0,48649.6,9800.0,12.0,717.9,17.5,1.66,0.3,Moderate,Biofuel,0.836,83665.9,84669.9,59.28,R-SSZ-CMB,SSZ,CMB,74.2
V-07,LNG Carrier,95000.0,68789.4,28000.0,15.8,8829.2,42.3,7.33,1.89,Stormy,Biofuel,0.836,2950309.5,2985713.2,500.81,R-BOM-SSZ,BOM,SSZ,685.5
V-01,Container,120000.0,95910.7,65000.0,20.6,842.6,15.9,1.36,1.78,Moderate,LNG,0.288,406336.4,503044.5,39.56,R-PUS-SHA,PUS,SHA,51.4
